id,title,author,date,url,description,type,tags,skills,data_skills
122218,How to Get Your First Job in Data Science without Any Work Experience,Madison Hunter,2021-02-03,https://www.kdnuggets.com/2021/02/first-job-data-science-without-work-experience.html,"Creativity, grit, and perseverance will become the three words you live by.",opinions,"Career Advice, Data Science",Creativity; Data Science,
122264,Saving and loading models in TensorFlow — why it is important and how to do it,Ahmad Anis,2021-02-03,https://www.kdnuggets.com/2021/02/saving-loading-models-tensorflow.html,"So much time and effort can go into training your machine learning models. But, shut down the notebook or system, and all those trained weights and more vanish with the memory flush. Saving your models to maximize reusability is key for efficient productivity.",tutorials,"Deep Learning, Machine Learning, TensorFlow",Deep Learning; Golang; Machine Learning; Saving; TensorFlow; Training,Deep Learning
122311,2011: DanNet triggers deep CNN revolution,Jürgen Schmidhuber,2021-02-04,https://www.kdnuggets.com/2021/02/dannet-triggers-deep-cnn-revolution.html,"In 2021, we are celebrating the 10-year anniversary of DanNet, which, in 2011, was the first pure deep convolutional neural network (CNN) to win computer vision contests. Read about its history here.",opinions,"AI, Convolutional Neural Networks, History, Jurgen Schmidhuber, Neural Networks",Artificial Intelligence (AI); Computer Vision; Convolutional Neural Network (CNN); Convolutional Neural Network (ConvNet); History,AI; Computer Vision
122333,How to create stunning visualizations using python from scratch,Sharan Kumar R,2021-02-04,https://www.kdnuggets.com/2021/02/stunning-visualizations-using-python.html,"Data science and data analytics can be beautiful things. Not only because of the insights and enhancements to decision-making they can provide, but because of the rich visualizations about the data that can be created. Following this step-by-step guide using the Matplotlib and Seaborn libraries will help you improve the presentation and effective communication of your work.",tutorials,"Data Visualization, Matplotlib, Python, Seaborn",Data Analytics; Data Science; Data Visualization; Decision Making; Effective Communication; Matplotlib; Presentation; Python; Seaborn; Visualization,Presentation Skill; Python Programming; Visualizations
122346,Build Your First Data Science Application,Naser Tamimi,2021-02-04,https://www.kdnuggets.com/2021/02/build-first-data-science-application.html,Check out these seven Python libraries to make your first data science MVP application.,tutorials,"API, Data Science, Jupyter, Keras, numpy, Pandas, Plotly, Python, PyTorch, scikit-learn",Application Programming Interface (API); Data Science; Jupyter; Keras; NumPy; Pandas; Plotly; PyTorch; Python; Scikit-learn,Python Programming
121810,Essential Math for Data Science: Introduction to Matrices and the Matrix Product,Hadrien Jean,2021-02-05,https://www.kdnuggets.com/2021/02/essential-math-data-science-matrices-matrix-product.html,"As vectors, matrices are data structures allowing you to organize numbers. They are square or rectangular arrays containing values organized in two dimensions: as rows and columns. You can think of them as a spreadsheet. Learn more here.",tutorials,"Data Science, Linear Algebra, Mathematics, numpy, Python",Array; Data Science; Data Structure; Linear Algebra; Mathematics; NumPy; Python,Python Programming
122362,Backcasting: Building an Accurate Forecasting Model for Your Business,Lena Boichuk,2021-02-05,https://www.kdnuggets.com/2021/02/backcasting-building-accurate-forecasting-model-business.html,This article will shed some light on processes happening under the roof of ML-based solutions on the example of the business case where the future success directly depends on the ability to predict unknown values from the past.,tutorials,"Business, Forecasting, Modeling",Business Ethics; Forecasting; Modelling,
122370,Deep learning doesn’t need to be a black box,Ben Dickson,2021-02-05,https://www.kdnuggets.com/2021/02/deep-learning-not-black-box.html,"The cultural perception of AI is often suspect because of the described challenges in knowing why a deep neural network makes its predictions. So, researchers try to crack open this ""black box"" after a network is trained to correlate results with inputs. But, what if the goal of explainability could be designed into the network's architecture -- before the model is trained and without reducing its predictive power? Maybe the box could stay open from the beginning.",tutorials,"Convolutional Neural Networks, Deep Learning, Explainability, Explainable AI, Image Recognition",Artificial Intelligence (AI); Box; Convolutional Neural Network (CNN); Convolutional Neural Network (ConvNet); Deep Learning; Image; Network Architecture; Perceptron,AI; Deep Learning
122418,Microsoft Explores Three Key Mysteries of Ensemble Learning,Jesus Rodriguez,2021-02-08,https://www.kdnuggets.com/2021/02/microsoft-explores-three-key-mysteries-ensemble-learning.html,A new paper studies three key puzzling characteristics of deep learning ensembles and some potential explanations.,tutorials,"Ensemble Methods, Machine Learning, Microsoft",Deep Learning; Ensemble Learning; Ensemble Method; Machine Learning; Microsoft,Deep Learning
122439,"How to Get Data Science Interviews: Finding Jobs, Reaching Gatekeepers, and Getting Referrals",Emma Ding,2021-02-08,https://www.kdnuggets.com/2021/02/data-science-interviews-finding-jobs-reaching-gatekeepers-getting-referrals.html,"In this post, the author shares what to do to get job interviews efficiently. Find answers to these questions: Where should I look for data science jobs? How do I reach out to the gatekeeper? How do I get referrals? What makes a good data science resume?",opinions,"Career Advice, Careers, Data Science, Jobs",Data Science,
122460,The Best Data Science Project to Have in Your Portfolio,Soner Yıldırım,2021-02-08,https://www.kdnuggets.com/2021/02/best-data-science-project-portfolio.html,"If you are trying to find your first path into a Data Science career, then demonstrating the quality of your skills can be the greatest hurdle. While many standard projects exist for anyone to complete, creating an original data-driven project that attempts to solve some challenge is worth so much more. A good Data Scientist is one that can solve data-related questions, and a great Data Scientist poses original data-related questions and then solves.",opinions,"Career Advice, Data Science, Portfolio",Data Science,
122495,Adversarial Attacks on Explainable AI,Hubert Baniecki,2021-02-09,https://www.kdnuggets.com/2021/02/adversarial-attacks-explainable-ai.html,Are explainability methods black-box themselves?,tutorials,"Adversarial, AI, Explainability, Explainable AI",Artificial Intelligence (AI); Box,AI
122510,Who is fit to lead data science?,Polly Mitchell,2021-02-09,https://www.kdnuggets.com/2021/02/fit-lead-data-science.html,"Data science success depends on leaders, not the latest hands-on programming skills. So, we need to start looking for the right leadership skills and stop stuffing job postings with requirements for experience in the most current development tools.",opinions,"Business, Career Advice, Data Leadership, Data Science, Data Scientist, TensorFlow",Data Science; Development Tools; Leadership; Programming; TensorFlow,
122519,How to Deploy a Flask API in Kubernetes and Connect it with Other Micro-services,Rik Kraan,2021-02-09,https://www.kdnuggets.com/2021/02/deploy-flask-api-kubernetes-connect-micro-services.html,A hands-on tutorial on how to implement your micro-service architecture using the powerful container orchestration tool Kubernetes.,tutorials,"API, Containers, Flask, Kubernetes, MySQL, Python, SQL",Application Programming Interface (API); Architecture; Kubernetes; MySQL; Python; Structured Query Language (SQL),Python Programming; SQL
122534,"Data Science vs Business Intelligence, Explained",Stan Pugsley,2021-02-10,https://www.kdnuggets.com/2021/02/data-science-vs-business-intelligence-explained.html,Knowing the differences between the business intelligence and data science is more than just a matter of semantics.,tutorials,"BI, Business Intelligence, Data Science, Explained",Business Intelligence (BI); Data Science; Semantics,
122553,7 Most Recommended Skills to Learn to be a Data Scientist,Terence Shin,2021-02-10,https://www.kdnuggets.com/2021/02/7-most-recommended-skills-data-scientist.html,"The Data Scientist professional has emerged as a true interdisciplinary role that spans a variety of skills, theoretical and practical. For the core, day-to-day activities, many critical requirements that enable the delivery of real business value reach well outside the realm of machine learning, and should be mastered by those aspiring to the field.",tutorials,"Career Advice, Data Science Skills, Data Scientist, Data Visualization, Docker, Pandas, Python, SQL",Data Science; Data Visualization; Docker; Machine Learning; Pandas; Python; Structured Query Language (SQL); Visualization,Python Programming; SQL; Visualizations
122565,My machine learning model does not learn. What should I do?,Silipo & Arenas,2021-02-10,https://www.kdnuggets.com/2021/02/machine-learning-model-not-learn.html,This article presents 7 hints on how to get out of the quicksand.,tutorials,"Algorithms, Business Context, Data Quality, Hyperparameter, Machine Learning, Modeling, Tips",Algorithm; Machine Learning; Modelling,
