id,title,url,published_date,updated_date,content,author,skills
4.05e+17,Department of Energy Invests $16 Million in Data-Intensive Scientific <b>Machine Learning</b> ...,https://www.energy.gov/science/articles/department-energy-invests-16-million-data-intensive-scientific-machine-learning,2021-09-09 19:43:04+00:00,2021-09-09 19:43:04+00:00,... announced $16 million for five collaborative research projects to develop artificial intelligence (AI) and <b>machine learning</b> (ML) algorithms.,,Algorithm; Architecture; Artificial Intelligence (AI); Automation; Brand Management; Budget; C; Cosmology; Data Analysis; Delegation; Email; Equity; Genomics; History; Information Science; Innovation; Instrumentation; Leadership; Machine Learning; Modelling; Organizational Chart; Physics; Privacy; Research; Scientific Computing; Twitter; Uncertainty; Vulnerability; Youtube
1.02e+19,IT Leaders Adjust Hiring Strategies With Tech Talent Even More in Demand - WSJ,https://www.wsj.com/articles/it-leaders-adjust-hiring-strategies-with-tech-talent-even-more-in-demand-11631218276,2021-09-09 20:12:59+00:00,2021-09-09 20:12:59+00:00,"<b>Data science</b> jobs are difficult roles to fill, he said. The company offers competitive pay and the option of a mix of in-person and remote work to&nbsp;...",,Aerospace; Amazon Web Service (AWS); Artificial Intelligence (AI); Arts; Banking; Beaker; Boosting; Business Model; C; Calendar; Central Bank; Chemical; Cloud Computing; Commodity; Consulting; Cookies; Creatio; Customer Experience; Customer Service; Cybersecurity; Dance; Data Management; Data Science; Decision Making; Design; Economics; Editor; Email; English; Entertainment; Entrepreneurship; Facebook; Finance; Financial Services; Forecasting; Geography; Hospitality; Image; Inflation; Information Technology (IT); Instagram; Japanese; Jenkins; Lasso; Law; Leadership; LinkedIn; Logistics; Machine Learning; Manufacturing; Marketing; Media; Microsoft Publisher; Music; News; Newsletters; Opera; Play; Politics; Population; Privacy; Private Equity; Rally; Real Estate; Recruiting; Retail; Software Tool; Sports; Statistics; Stock Market; Television; Transportation; Twitter; Venture Capiral; Venture Capital (VC); Video; Youtube; eCommerce
1.68e+19,4 Top <b>Artificial Intelligence</b> Stocks To Watch In September 2021 | Nasdaq,https://www.nasdaq.com/articles/4-top-artificial-intelligence-stocks-to-watch-in-september-2021-2021-09-09,2021-09-09 20:15:00+00:00,2021-09-09 20:15:00+00:00,"Are these Top <b>Artificial Intelligence</b> Stocks On Your Watchlist This Month? For investors looking to invest in booming fields in the tech trade,&nbsp;...",,.NET Framework; Amazon S3; Amazon Web Service (AWS); Analytical; Array; Artificial Intelligence (AI); Automation; Blockchain; Bond; Calendar; Chart; Collaboration; Communication; Computing; Content Marketing; Cookies; Cryptocurrency; Customer Experience; Cybersecurity; Data Management; Derivative; Economics; Entertainment; Entrepreneurship; Equity; Finance; Financial Market; Financial Services; Forth; Golang; Healthcare; History; Innovation; Internet of Things (IoT); Investment; Investor Relations; Leadership; Links; Logic; Machine Learning; Manufacturing; Microsoft Access; Modelling; Music; Natural Language Processing (NLP); Network; News; Newsletters; Platform; Play; Public Policy; Recommendations AI; Red Hat; Reporting; Retail; Sales; Security; Semiconductors; Statistics; Stock Market; Streaming; Table; Telecommunication; Temporal Difference (TD) Learning; Trade; Transformer; Video; Virtual Assistant; eCommerce
4.01e+18,New Pillsbury Report Explores the Benefits and Risks of AI in Cybersecurity - PR Newswire,https://www.prnewswire.com/news-releases/new-pillsbury-report-explores-the-benefits-and-risks-of-ai-in-cybersecurity-301372991.html,2021-09-09 20:37:30+00:00,2021-09-09 20:37:30+00:00,"Titled &quot;<b>Artificial Intelligence</b> &amp; Cybersecurity: Balancing Innovation, Execution and Risk&quot; and written by The Economist Intelligence Unit (EIU), the&nbsp;...",,Accounting; Advertising; Aerospace; Agriculture; Airlines; Analysis; Artificial Intelligence (AI); Automotive; Average Cost; Aviation; Banking; Biotechnology; Blockchain; Blogging; Bond; Casino; Chemical; Cloud Computing; Communication; Computer Hardware; Construction; Cookies; Cryptocurrency; Cybersecurity; Data Analytics; Data Privacy; Data Security; Dentistry; Economics; Electronic Design Automation; Electronics; Email; Engineering; English; Entertainment; Equity; Ethics; Financial Services; Gambling; German; Human Resource (HR); Information Security; Innovation; Insurance; Intellectual Property (IP); International Politics; Internet Protocol (IP); Internet of Things (IoT); Investment; Italian; Links; Logistics; Machine Learning; Machinery; Management; Manufacturing; Market; Medicine; Metals; Mining; Motion Pictures; Music; Nanotechnology; Natural Language Processing (NLP); Neural Network; News; Oil and Gas; Outsourcing; Peripheral; Pharmaceutics; Play; Privacy Law; Public Relations (PR); Publishing; Radio; Ransomware; Real Estate; Research; Retail; Russian; Sales; Searching; Semiconductors; Social Media; Sorting; Sports; Telecommunication; Television; Textiles; Trade; Transportation; VOIP; Venture Capiral; Venture Capital (VC); Video; Vulnerability; eCommerce
9.46e+18,Global <b>Artificial Intelligence</b> in Telecommunications Market Opportunity Report 2021 - Business Wire,https://www.businesswire.com/news/home/20210909006129/en/Global-Artificial-Intelligence-in-Telecommunications-Market-Opportunity-Report-2021---ResearchAndMarkets.com,2021-09-09 20:48:45+00:00,2021-09-09 20:48:45+00:00,"<b>Artificial intelligence</b> is a key disruptive technology for the telecommunications industry, enabling service providers to expand their service&nbsp;...",,Analytical; Artificial Intelligence (AI); Blogging; Cookies; Customer Experience; Data Science; Internet Explorer; Internet of Things (IoT); Journalism; LinkedIn; Market; Marketing; Media; Network; News; Platform; Privacy; R; Safari; Sales; Security; Telecommunication; Twitter
1.59e+18,New engineering and environmental studies facilities will support innovative research that ...,https://www.princeton.edu/news/2021/09/09/new-engineering-and-environmental-studies-facilities-will-support-innovative,2021-09-09 21:22:30+00:00,2021-09-09 21:22:30+00:00,... <b>data science</b> and environmental research and creates a center of gravity for convening diverse experts and innovators across and beyond the&nbsp;...,,Ad Design; Aesthetics; Arts; Bioengineering; Biological Engineering; Calendar; Chemical; Collaboration; Communication; Computer Science; Creativity; Data Science; Electrical Engineering; Electronic Engineering; Email; Environmental Science; Facebook; Free Hand; History; Humanities; Image; Innovation; Instagram; International Studies; Ivy; Law; Leadership; LinkedIn; Links; News; Outreach; Pharmaceutics; Privacy; Public Good; Public Health; Public Policy; Rally; Rendering; Research; Sentry; Sequence; Social Media; Sustainability; Twitter; Urban Engineering; Utility; Youtube
1.46e+17,"Microsoft partnership to explore how cloud, AI and <b>machine learning</b> can be used in space",https://channellife.co.nz/story/microsoft-partnership-to-explore-how-cloud-ai-and-machine-learning-can-be-used-in-space,2021-09-09 21:45:00+00:00,2021-09-09 21:45:00+00:00,"The University of Adelaide&#39;s Australian Institute for <b>Machine Learning</b> is ranked among world leaders in the application of AI, computer vision and&nbsp;...",,Agricultural Law; Agriculture; Algorithm; Alibaba Cloud; Amazon Web Service (AWS); Analytical; Artificial Intelligence (AI); Authentication; Automation; Blockchain; Box; Brand Management; Calendar; Classification; Cloud API; Cloud Computing; Cloud Service; Cloudera; Cognitive; Collaboration; Communication; Computer Vision; Cybersecurity; Data Pipeline; DevOps; Distributed Denial-of-service (DDoS); Ecology; Economics; Facebook; File System; Golang; Google Drive; Graphics Processing Unit (GPU); Hardware; Inference; Information Technology (IT); Innovation; Intellectual Property (IP); Internet Protocol (IP); Internet of Things (IoT); Investment; LinkedIn; Machine Learning; Market; Media; Microsoft Access; Microsoft Azure; Mining; Modelling; NP Completeness; Network Security; News; OpenShift; Oracle; Platform; Product Management; Qlik; Ransomware; Red Hat; Research; Retail; Sales; Salesforce; Service Management; Software as a Service (SaaS); Sustainability; Trade; Translation; Twitter; Video; Virtualization; Vmware; eCommerce
6.22e+18,<b>Machine Learning</b> &amp; High Dimensional Data | Yale School of Public Health &lt; Research &amp; Practice,https://ysph.yale.edu/public-health-research-and-practice/department-research/biostatistics/high-dimensional-data/,2021-09-09 22:00:30+00:00,2021-09-09 22:00:30+00:00,"<b>Machine learning</b> focuses on the creation, characterization and development of algorithms that, when applied to data, allow us to understand their&nbsp;...",,Algorithm; Analytical; Applied Statistics; Biomedicine; Biostatistics; Box; Calendar; Collaboration; Computational Biology; Computing; Creatio; Data Analysis; Data Science; Ecology; Economics; Editor; Electronics; Evolutionary Biology; Genetic Engineering; Genomics; Health Informatics; Inference; Innovation; Internet Explorer; Linked List; Logistics; Machine Learning; Medicine; Methodology; Microsoft; Modelling; Networking; News; Polymerase chain reaction (PCR); Privacy; Probability; Profiling; Psychiatry; Public Health; Research; Safari; Sequence; Social Network; Statistical Distribution; Stochastic Process
9e+18,Machine Learning &amp; High Dimensional Data | Yale School of Public Health &lt; Research &amp; Practice,https://ysph.yale.edu/public-health-research-and-practice/department-research/biostatistics/high-dimensional-data/,2021-09-09 22:00:30+00:00,2021-09-09 22:00:30+00:00,This area of research is fundamental to applied statistics and <b>data science</b> and drives many of their recent advancements.,,Algorithm; Analytical; Applied Statistics; Biomedicine; Biostatistics; Box; Calendar; Collaboration; Computational Biology; Computing; Creatio; Data Analysis; Data Science; Ecology; Economics; Editor; Electronics; Evolutionary Biology; Genetic Engineering; Genomics; Health Informatics; Inference; Innovation; Internet Explorer; Linked List; Logistics; Machine Learning; Medicine; Methodology; Microsoft; Modelling; Networking; News; Polymerase chain reaction (PCR); Privacy; Probability; Profiling; Psychiatry; Public Health; Research; Safari; Sequence; Social Network; Statistical Distribution; Stochastic Process
5.38e+18,<b>Artificial Intelligence</b>: Future directions in technology and law | Australian Academy of Science,https://www.science.org.au/news-and-events/events/artificial-intelligence-future-directions-technology-and-law,2021-09-09 22:07:30+00:00,2021-09-09 22:07:30+00:00,"Professor Sventha Venkatesh FAA FTSE: Co-Director, Applied <b>Artificial Intelligence</b> Institute at Deakin University, Alfred Deakin Professor,&nbsp;...",,Algorithm; Analysis; Artificial Intelligence (AI); Calendar; Computer Science; Decision Making; Decision Theory; Email; Engineering; Facebook; History; Innovation; Instagram; Law; Legal Systems; LinkedIn; Media; News; Newsletters; Presentation; Reinforcement Learning; Research; Twitter; Video; Youtube
2.43e+18,Facebook is reportedly developing custom server chips - Yahoo,https://www.yahoo.com/now/facebook-custom-server-chip-report-231501934.html,2021-09-09 22:34:55+00:00,2021-09-09 22:34:55+00:00,Alteryx Recognized in Gartner Peer Insights &#39;Voice of the Customer&#39; for <b>Data Science</b> and Machine Learning Platforms Report. 1d ago. GlobeNewswire&nbsp;...,,Algorithm; C; Dance; Editor; Engineering; Ensemble; Entertainment; Facebook Ads; Finance; Forth; German; Golang; Google Ads; Human Resource (HR); Inference; Information Threat; Integrated Circuit; Internet; Law; Machine Learning; Manufacturing; Market Research; Marketing Research; Metals; Microsoft; Microsoft Access; News; Play; Politics; Processor; R; Rally; Recreation; Reinforcement Learning; Social Media; Sports; Table; Video; jQuery
5.26e+18,The new Roomba uses AI to avoid smearing dog poop all over your house - CNN,https://www.cnn.com/2021/09/09/tech/roomba-ai-avoids-dog-poop/index.html,2021-09-09 22:41:15+00:00,2021-09-09 22:41:15+00:00,"IRobot, the company that makes the Roomba, is trying to eliminate this kind of incident with the use of <b>artificial intelligence</b>.",,Algorithm; Architecture; Artificial Intelligence (AI); Arts; Computing; Convolutional Neural Network (CNN); Dataset; Design; Electronics; Entertainment; Facebook Ads; Financial Services; German; Image; Internet; Leadership; Market; Microsoft; News; Newsletters; Play; Politics; Privacy; Property; Public Relations (PR); Research; Robot; Social Media; Sports; Training; Transformer; Video; Windows
6.17e+18,"Enterprise <b>Artificial Intelligence</b> Market Next Big Thing | Major Giants IBM, Microsoft, AWS, HPE",https://www.bignewsnetwork.com/news/271082758/enterprise-artificial-intelligence-market-next-big-thing--major-giants-ibm-microsoft-aws-hpe,2021-09-09 22:52:30+00:00,2021-09-09 22:52:30+00:00,Latest Study on Industrial Growth of Worldwide Enterprise <b>Artificial Intelligence</b> Market 2021-2027. A detailed study accumulated to offer Latest&nbsp;...,,Accounting; Advertising; Aerospace; Agriculture; Airlines; Amazon Web Service (AWS); Artificial Intelligence (AI); Arts; Automotive; Banking; Business Intelligence (BI); Communication; Competition; Computer Game; Construction; Consulting; Database; Delphi; Economics; Engineering; English; Entertainment; Facebook; Finance; Financial Market; Financial Services; German; Healthcare; Hospitality; Human Resource (HR); Indonesian; Innovation; Insurance; International Business; Internet; Journalism; Korean; Law; Management; Market Analysis; Market Research; Marketing Research; Media; Mergers and Acquisitions (M&A); Metals; Microsoft; Mining; Music; Network; News; Newsletters; Newspapers; Oracle; Plastics; Profiling; Property; Psychology; Public Health; Public Relations (PR); Radio; Real Estate; Reinforcement Learning; Retail; Russian; SAP; SAS; Sales; Space Science; Sports; Spring; Stock Market; Table; Television; Textiles; Transportation; Twitter; iland
